date,symbol,image_path,label_1d,label_5d,return_1d
2020-08-24,GC=F,data\charts\GC_F\20200824_0000.png,0,1,-0.003567
2020-08-25,GC=F,data\charts\GC_F\20200825_0000.png,0,1,-0.008248
2020-08-26,GC=F,data\charts\GC_F\20200826_0000.png,1,1,0.015117
2020-08-27,GC=F,data\charts\GC_F\20200827_0000.png,0,1,-0.009842
2020-08-28,GC=F,data\charts\GC_F\20200828_0000.png,1,0,0.022377
2020-08-31,GC=F,data\charts\GC_F\20200831_0000.png,1,0,0.001527
2020-09-01,GC=F,data\charts\GC_F\20200901_0000.png,1,0,0.000305
2020-09-02,GC=F,data\charts\GC_F\20200902_0000.png,0,1,-0.017173
2020-09-03,GC=F,data\charts\GC_F\20200903_0000.png,0,1,-0.003515
2020-09-04,GC=F,data\charts\GC_F\20200904_0000.png,0,1,-0.001919
2020-09-08,GC=F,data\charts\GC_F\20200908_0000.png,1,1,0.00473
2020-09-09,GC=F,data\charts\GC_F\20200909_0000.png,1,1,0.006053
2020-09-10,GC=F,data\charts\GC_F\20200910_0000.png,1,1,0.004885
2020-09-11,GC=F,data\charts\GC_F\20200911_0000.png,0,1,-0.008392
2020-09-14,GC=F,data\charts\GC_F\20200914_0000.png,1,0,0.007896
2020-09-15,GC=F,data\charts\GC_F\20200915_0000.png,1,0,0.001638
2020-09-16,GC=F,data\charts\GC_F\20200916_0000.png,1,0,0.001994
2020-09-17,GC=F,data\charts\GC_F\20200917_0000.png,0,0,-0.010305
2020-09-18,GC=F,data\charts\GC_F\20200918_0000.png,1,0,0.006237
2020-09-21,GC=F,data\charts\GC_F\20200921_0000.png,0,0,-0.026074
2020-09-22,GC=F,data\charts\GC_F\20200922_0000.png,0,0,-0.001368
2020-09-23,GC=F,data\charts\GC_F\20200923_0000.png,0,1,-0.020383
2020-09-24,GC=F,data\charts\GC_F\20200924_0000.png,1,1,0.004516
2020-09-25,GC=F,data\charts\GC_F\20200925_0000.png,0,1,-0.005674
2020-09-28,GC=F,data\charts\GC_F\20200928_0000.png,1,1,0.008128
2020-09-29,GC=F,data\charts\GC_F\20200929_0000.png,1,1,0.01148
2020-09-30,GC=F,data\charts\GC_F\20200930_0000.png,0,1,-0.00359
2020-10-01,GC=F,data\charts\GC_F\20201001_0000.png,1,0,0.011073
2020-10-02,GC=F,data\charts\GC_F\20201002_0000.png,0,0,-0.004297
2020-10-05,GC=F,data\charts\GC_F\20201005_0000.png,1,1,0.006473
2020-10-06,GC=F,data\charts\GC_F\20201006_0000.png,0,1,-0.005961
2020-10-07,GC=F,data\charts\GC_F\20201007_0000.png,0,1,-0.009205
2020-10-08,GC=F,data\charts\GC_F\20201008_0000.png,1,1,0.002654
2020-10-09,GC=F,data\charts\GC_F\20201009_0000.png,1,0,0.016361
2020-10-12,GC=F,data\charts\GC_F\20201012_0000.png,1,0,0.001563
2020-10-13,GC=F,data\charts\GC_F\20201013_0000.png,0,1,-0.017685
2020-10-14,GC=F,data\charts\GC_F\20201014_0000.png,1,1,0.006778
2020-10-15,GC=F,data\charts\GC_F\20201015_0000.png,1,1,0.000999
2020-10-16,GC=F,data\charts\GC_F\20201016_0000.png,0,1,-0.001261
2020-10-19,GC=F,data\charts\GC_F\20201019_0000.png,1,0,0.002946
2020-10-20,GC=F,data\charts\GC_F\20201020_0000.png,1,0,0.002098
2020-10-21,GC=F,data\charts\GC_F\20201021_0000.png,1,0,0.007433
2020-10-22,GC=F,data\charts\GC_F\20201022_0000.png,0,0,-0.01221
2020-10-23,GC=F,data\charts\GC_F\20201023_0000.png,1,0,0.000473
2020-10-26,GC=F,data\charts\GC_F\20201026_0000.png,1,0,0.000368
2020-10-27,GC=F,data\charts\GC_F\20201027_0000.png,1,0,0.003206
2020-10-28,GC=F,data\charts\GC_F\20201028_0000.png,0,1,-0.017079
2020-10-29,GC=F,data\charts\GC_F\20201029_0000.png,0,1,-0.00565
2020-10-30,GC=F,data\charts\GC_F\20201030_0000.png,1,1,0.006325
2020-11-02,GC=F,data\charts\GC_F\20201102_0000.png,1,1,0.006924
2020-11-03,GC=F,data\charts\GC_F\20201103_0000.png,1,0,0.009575
2020-11-04,GC=F,data\charts\GC_F\20201104_0000.png,0,0,-0.007283
2020-11-05,GC=F,data\charts\GC_F\20201105_0000.png,1,0,0.02676
2020-11-06,GC=F,data\charts\GC_F\20201106_0000.png,1,0,0.00257
2020-11-09,GC=F,data\charts\GC_F\20201109_0000.png,0,1,-0.049787
2020-11-10,GC=F,data\charts\GC_F\20201110_0000.png,1,1,0.011979
2020-11-11,GC=F,data\charts\GC_F\20201111_0000.png,0,1,-0.007838
2020-11-12,GC=F,data\charts\GC_F\20201112_0000.png,1,1,0.006395
2020-11-13,GC=F,data\charts\GC_F\20201113_0000.png,1,0,0.006996
2020-11-16,GC=F,data\charts\GC_F\20201116_0000.png,1,0,0.000849
2020-11-17,GC=F,data\charts\GC_F\20201117_0000.png,0,0,-0.001484
2020-11-18,GC=F,data\charts\GC_F\20201118_0000.png,0,0,-0.005837
2020-11-19,GC=F,data\charts\GC_F\20201119_0000.png,0,0,-0.006619
2020-11-20,GC=F,data\charts\GC_F\20201120_0000.png,1,0,0.006179
2020-11-23,GC=F,data\charts\GC_F\20201123_0000.png,0,0,-0.018584
2020-11-24,GC=F,data\charts\GC_F\20201124_0000.png,0,1,-0.017956
2020-11-25,GC=F,data\charts\GC_F\20201125_0000.png,1,1,0.000499
2020-11-27,GC=F,data\charts\GC_F\20201127_0000.png,0,1,-0.01318
2020-11-30,GC=F,data\charts\GC_F\20201130_0000.png,0,1,-0.003479
2020-12-01,GC=F,data\charts\GC_F\20201201_0000.png,1,1,0.021625
2020-12-02,GC=F,data\charts\GC_F\20201202_0000.png,1,1,0.006394
2020-12-03,GC=F,data\charts\GC_F\20201203_0000.png,1,0,0.00608
2020-12-04,GC=F,data\charts\GC_F\20201204_0000.png,0,0,-0.00049
2020-12-07,GC=F,data\charts\GC_F\20201207_0000.png,1,0,0.014108
2020-12-08,GC=F,data\charts\GC_F\20201208_0000.png,1,0,0.004834
2020-12-09,GC=F,data\charts\GC_F\20201209_0000.png,0,1,-0.01935
2020-12-10,GC=F,data\charts\GC_F\20201210_0000.png,0,1,-0.000545
2020-12-11,GC=F,data\charts\GC_F\20201211_0000.png,1,1,0.003381
2020-12-14,GC=F,data\charts\GC_F\20201214_0000.png,0,1,-0.006033
2020-12-15,GC=F,data\charts\GC_F\20201215_0000.png,1,1,0.012905
2020-12-16,GC=F,data\charts\GC_F\20201216_0000.png,1,1,0.002051
2020-12-17,GC=F,data\charts\GC_F\20201217_0000.png,1,0,0.016756
2020-12-18,GC=F,data\charts\GC_F\20201218_0000.png,0,0,-0.000795
2020-12-21,GC=F,data\charts\GC_F\20201221_0000.png,0,0,-0.003447
2020-12-22,GC=F,data\charts\GC_F\20201222_0000.png,0,1,-0.006705
2020-12-23,GC=F,data\charts\GC_F\20201223_0000.png,1,1,0.004339
2020-12-24,GC=F,data\charts\GC_F\20201224_0000.png,1,1,0.002774
2020-12-28,GC=F,data\charts\GC_F\20201228_0000.png,0,1,-0.001436
2020-12-29,GC=F,data\charts\GC_F\20201229_0000.png,1,1,0.001332
2020-12-30,GC=F,data\charts\GC_F\20201230_0000.png,1,1,0.006012
2020-12-31,GC=F,data\charts\GC_F\20201231_0000.png,1,1,0.001111
2021-01-04,GC=F,data\charts\GC_F\20210104_0000.png,1,0,0.027257
2021-01-05,GC=F,data\charts\GC_F\20210105_0000.png,1,0,0.004114
2021-01-06,GC=F,data\charts\GC_F\20210106_0000.png,0,0,-0.023455
2021-01-07,GC=F,data\charts\GC_F\20210107_0000.png,1,0,0.002832
2021-01-08,GC=F,data\charts\GC_F\20210108_0000.png,0,1,-0.040893
2021-01-11,GC=F,data\charts\GC_F\20210111_0000.png,1,0,0.008451
2021-01-12,GC=F,data\charts\GC_F\20210112_0000.png,0,0,-0.003622
2021-01-13,GC=F,data\charts\GC_F\20210113_0000.png,1,1,0.005806
2021-01-14,GC=F,data\charts\GC_F\20210114_0000.png,0,1,-0.00178
2021-01-15,GC=F,data\charts\GC_F\20210115_0000.png,0,1,-0.01135
2021-01-19,GC=F,data\charts\GC_F\20210119_0000.png,1,1,0.005576
2021-01-20,GC=F,data\charts\GC_F\20210120_0000.png,1,0,0.014352
2021-01-21,GC=F,data\charts\GC_F\20210121_0000.png,0,0,-0.000322
2021-01-22,GC=F,data\charts\GC_F\20210122_0000.png,0,0,-0.005147
2021-01-25,GC=F,data\charts\GC_F\20210125_0000.png,0,0,-0.000431
2021-01-26,GC=F,data\charts\GC_F\20210126_0000.png,0,1,-0.002264
2021-01-27,GC=F,data\charts\GC_F\20210127_0000.png,0,0,-0.003134
2021-01-28,GC=F,data\charts\GC_F\20210128_0000.png,0,0,-0.003794
2021-01-29,GC=F,data\charts\GC_F\20210129_0000.png,1,0,0.005115
2021-02-01,GC=F,data\charts\GC_F\20210201_0000.png,1,0,0.007308
2021-02-02,GC=F,data\charts\GC_F\20210202_0000.png,0,1,-0.016283
2021-02-03,GC=F,data\charts\GC_F\20210203_0000.png,1,1,0.000929
2021-02-04,GC=F,data\charts\GC_F\20210204_0000.png,0,1,-0.023633
2021-02-05,GC=F,data\charts\GC_F\20210205_0000.png,1,1,0.012298
2021-02-08,GC=F,data\charts\GC_F\20210208_0000.png,1,0,0.011596
2021-02-09,GC=F,data\charts\GC_F\20210209_0000.png,1,0,0.001856
2021-02-10,GC=F,data\charts\GC_F\20210210_0000.png,1,0,0.002888
2021-02-11,GC=F,data\charts\GC_F\20210211_0000.png,0,0,-0.00853
2021-02-12,GC=F,data\charts\GC_F\20210212_0000.png,0,0,-0.001808
2021-02-16,GC=F,data\charts\GC_F\20210216_0000.png,0,1,-0.013395
2021-02-17,GC=F,data\charts\GC_F\20210217_0000.png,0,1,-0.014523
2021-02-18,GC=F,data\charts\GC_F\20210218_0000.png,1,1,0.001299
2021-02-19,GC=F,data\charts\GC_F\20210219_0000.png,1,0,0.001353
2021-02-22,GC=F,data\charts\GC_F\20210222_0000.png,1,0,0.017401
2021-02-23,GC=F,data\charts\GC_F\20210223_0000.png,0,0,-0.001273
2021-02-24,GC=F,data\charts\GC_F\20210224_0000.png,0,0,-0.004434
2021-02-25,GC=F,data\charts\GC_F\20210225_0000.png,0,0,-0.012247
2021-02-26,GC=F,data\charts\GC_F\20210226_0000.png,0,0,-0.026093
2021-03-01,GC=F,data\charts\GC_F\20210301_0000.png,0,0,-0.003241
2021-03-02,GC=F,data\charts\GC_F\20210302_0000.png,1,0,0.006154
2021-03-03,GC=F,data\charts\GC_F\20210303_0000.png,0,1,-0.010271
2021-03-04,GC=F,data\charts\GC_F\20210304_0000.png,0,1,-0.008803
2021-03-05,GC=F,data\charts\GC_F\20210305_0000.png,0,1,-0.001294
2021-03-08,GC=F,data\charts\GC_F\20210308_0000.png,0,1,-0.011955
2021-03-09,GC=F,data\charts\GC_F\20210309_0000.png,1,1,0.023187
2021-03-10,GC=F,data\charts\GC_F\20210310_0000.png,1,1,0.002854
2021-03-11,GC=F,data\charts\GC_F\20210311_0000.png,1,1,0.000465
2021-03-12,GC=F,data\charts\GC_F\20210312_0000.png,0,1,-0.001626
2021-03-15,GC=F,data\charts\GC_F\20210315_0000.png,1,1,0.005467
2021-03-16,GC=F,data\charts\GC_F\20210316_0000.png,1,1,0.000983
2021-03-17,GC=F,data\charts\GC_F\20210317_0000.png,0,0,-0.002196
2021-03-18,GC=F,data\charts\GC_F\20210318_0000.png,1,1,0.003127
2021-03-19,GC=F,data\charts\GC_F\20210319_0000.png,1,0,0.005311
2021-03-22,GC=F,data\charts\GC_F\20210322_0000.png,0,0,-0.002067
2021-03-23,GC=F,data\charts\GC_F\20210323_0000.png,0,0,-0.007538
2021-03-24,GC=F,data\charts\GC_F\20210324_0000.png,1,0,0.004754
2021-03-25,GC=F,data\charts\GC_F\20210325_0000.png,0,0,-0.004617
2021-03-26,GC=F,data\charts\GC_F\20210326_0000.png,1,0,0.004232
2021-03-29,GC=F,data\charts\GC_F\20210329_0000.png,0,1,-0.011604
2021-03-30,GC=F,data\charts\GC_F\20210330_0000.png,0,1,-0.016471
2021-03-31,GC=F,data\charts\GC_F\20210331_0000.png,1,1,0.017756
2021-04-01,GC=F,data\charts\GC_F\20210401_0000.png,1,1,0.00741
2021-04-05,GC=F,data\charts\GC_F\20210405_0000.png,1,1,0.00029
2021-04-06,GC=F,data\charts\GC_F\20210406_0000.png,1,0,0.008396
2021-04-07,GC=F,data\charts\GC_F\20210407_0000.png,0,1,-0.000804
2021-04-08,GC=F,data\charts\GC_F\20210408_0000.png,1,0,0.009597
2021-04-09,GC=F,data\charts\GC_F\20210409_0000.png,0,1,-0.007684
2021-04-12,GC=F,data\charts\GC_F\20210412_0000.png,0,1,-0.006941
2021-04-13,GC=F,data\charts\GC_F\20210413_0000.png,1,1,0.008665
2021-04-14,GC=F,data\charts\GC_F\20210414_0000.png,0,1,-0.006471
2021-04-15,GC=F,data\charts\GC_F\20210415_0000.png,1,1,0.01758
2021-04-16,GC=F,data\charts\GC_F\20210416_0000.png,1,1,0.007704
2021-04-19,GC=F,data\charts\GC_F\20210419_0000.png,0,1,-0.005396
2021-04-20,GC=F,data\charts\GC_F\20210420_0000.png,1,1,0.004465
2021-04-21,GC=F,data\charts\GC_F\20210421_0000.png,1,0,0.00844
2021-04-22,GC=F,data\charts\GC_F\20210422_0000.png,0,0,-0.006193
2021-04-23,GC=F,data\charts\GC_F\20210423_0000.png,0,0,-0.002358
2021-04-26,GC=F,data\charts\GC_F\20210426_0000.png,1,0,0.001238
2021-04-27,GC=F,data\charts\GC_F\20210427_0000.png,0,1,-0.000674
2021-04-28,GC=F,data\charts\GC_F\20210428_0000.png,0,1,-0.0027
2021-04-29,GC=F,data\charts\GC_F\20210429_0000.png,0,1,-0.002876
2021-04-30,GC=F,data\charts\GC_F\20210430_0000.png,0,1,-0.000452
2021-05-03,GC=F,data\charts\GC_F\20210503_0000.png,1,1,0.013637
2021-05-04,GC=F,data\charts\GC_F\20210504_0000.png,0,1,-0.008708
2021-05-05,GC=F,data\charts\GC_F\20210505_0000.png,1,1,0.004674
2021-05-06,GC=F,data\charts\GC_F\20210506_0000.png,1,1,0.0176
2021-05-07,GC=F,data\charts\GC_F\20210507_0000.png,1,0,0.008593
2021-05-10,GC=F,data\charts\GC_F\20210510_0000.png,1,1,0.003495
2021-05-11,GC=F,data\charts\GC_F\20210511_0000.png,0,1,-0.000871
2021-05-12,GC=F,data\charts\GC_F\20210512_0000.png,0,1,-0.007244
2021-05-13,GC=F,data\charts\GC_F\20210513_0000.png,1,1,0.000658
2021-05-14,GC=F,data\charts\GC_F\20210514_0000.png,1,1,0.007731
2021-05-17,GC=F,data\charts\GC_F\20210517_0000.png,1,1,0.016105
2021-05-18,GC=F,data\charts\GC_F\20210518_0000.png,1,1,0.000161
2021-05-19,GC=F,data\charts\GC_F\20210519_0000.png,1,1,0.007228
2021-05-20,GC=F,data\charts\GC_F\20210520_0000.png,1,1,0.000266
2021-05-21,GC=F,data\charts\GC_F\20210521_0000.png,0,1,-0.00271
2021-05-24,GC=F,data\charts\GC_F\20210524_0000.png,1,1,0.00421
2021-05-25,GC=F,data\charts\GC_F\20210525_0000.png,1,1,0.007163
2021-05-26,GC=F,data\charts\GC_F\20210526_0000.png,1,1,0.001686
2021-05-27,GC=F,data\charts\GC_F\20210527_0000.png,0,0,-0.002945
2021-05-28,GC=F,data\charts\GC_F\20210528_0000.png,1,0,0.003587
2021-06-01,GC=F,data\charts\GC_F\20210601_0000.png,1,0,0.00021
2021-06-02,GC=F,data\charts\GC_F\20210602_0000.png,1,0,0.002417
2021-06-03,GC=F,data\charts\GC_F\20210603_0000.png,0,1,-0.01903
2021-06-04,GC=F,data\charts\GC_F\20210604_0000.png,1,1,0.00994
2021-06-07,GC=F,data\charts\GC_F\20210607_0000.png,1,0,0.003704
2021-06-08,GC=F,data\charts\GC_F\20210608_0000.png,0,0,-0.002425
2021-06-09,GC=F,data\charts\GC_F\20210609_0000.png,1,0,0.000528
2021-06-10,GC=F,data\charts\GC_F\20210610_0000.png,1,0,0.000528
2021-06-11,GC=F,data\charts\GC_F\20210611_0000.png,0,0,-0.008869
2021-06-14,GC=F,data\charts\GC_F\20210614_0000.png,0,0,-0.007138
2021-06-15,GC=F,data\charts\GC_F\20210615_0000.png,0,0,-0.005097
2021-06-16,GC=F,data\charts\GC_F\20210616_0000.png,1,0,0.002696
2021-06-17,GC=F,data\charts\GC_F\20210617_0000.png,0,1,-0.046088
2021-06-18,GC=F,data\charts\GC_F\20210618_0000.png,0,1,-0.003326
2021-06-21,GC=F,data\charts\GC_F\20210621_0000.png,1,0,0.007862
2021-06-22,GC=F,data\charts\GC_F\20210622_0000.png,0,1,-0.003087
2021-06-23,GC=F,data\charts\GC_F\20210623_0000.png,1,0,0.003378
2021-06-24,GC=F,data\charts\GC_F\20210624_0000.png,0,0,-0.003759
2021-06-25,GC=F,data\charts\GC_F\20210625_0000.png,1,0,0.000563
2021-06-28,GC=F,data\charts\GC_F\20210628_0000.png,1,1,0.001689
2021-06-29,GC=F,data\charts\GC_F\20210629_0000.png,0,1,-0.00944
2021-06-30,GC=F,data\charts\GC_F\20210630_0000.png,1,1,0.004538
2021-07-01,GC=F,data\charts\GC_F\20210701_0000.png,1,1,0.00288
2021-07-02,GC=F,data\charts\GC_F\20210702_0000.png,1,1,0.003773
2021-07-06,GC=F,data\charts\GC_F\20210706_0000.png,1,1,0.006115
2021-07-07,GC=F,data\charts\GC_F\20210707_0000.png,1,1,0.004461
2021-07-08,GC=F,data\charts\GC_F\20210708_0000.png,0,1,-0.001055
2021-07-09,GC=F,data\charts\GC_F\20210709_0000.png,1,1,0.005779
2021-07-12,GC=F,data\charts\GC_F\20210712_0000.png,0,1,-0.002486
2021-07-13,GC=F,data\charts\GC_F\20210713_0000.png,1,0,0.00216
2021-07-14,GC=F,data\charts\GC_F\20210714_0000.png,1,0,0.008235
2021-07-15,GC=F,data\charts\GC_F\20210715_0000.png,1,0,0.002247
2021-07-16,GC=F,data\charts\GC_F\20210716_0000.png,0,0,-0.007602
2021-07-19,GC=F,data\charts\GC_F\20210719_0000.png,0,0,-0.003196
2021-07-20,GC=F,data\charts\GC_F\20210720_0000.png,1,0,0.001216
2021-07-21,GC=F,data\charts\GC_F\20210721_0000.png,0,0,-0.004418
2021-07-22,GC=F,data\charts\GC_F\20210722_0000.png,1,0,0.001165
2021-07-23,GC=F,data\charts\GC_F\20210723_0000.png,0,1,-0.001994
2021-07-26,GC=F,data\charts\GC_F\20210726_0000.png,0,1,-0.001499
2021-07-27,GC=F,data\charts\GC_F\20210727_0000.png,1,1,0.000445
2021-07-28,GC=F,data\charts\GC_F\20210728_0000.png,0,1,0.0
2021-07-29,GC=F,data\charts\GC_F\20210729_0000.png,1,0,0.017616
2021-07-30,GC=F,data\charts\GC_F\20210730_0000.png,0,0,-0.010157
2021-08-02,GC=F,data\charts\GC_F\20210802_0000.png,1,0,0.003034
2021-08-03,GC=F,data\charts\GC_F\20210803_0000.png,0,0,-0.0044
2021-08-04,GC=F,data\charts\GC_F\20210804_0000.png,1,0,0.000221
2021-08-05,GC=F,data\charts\GC_F\20210805_0000.png,0,0,-0.002983
2021-08-06,GC=F,data\charts\GC_F\20210806_0000.png,0,0,-0.024985
2021-08-09,GC=F,data\charts\GC_F\20210809_0000.png,0,1,-0.020795
2021-08-10,GC=F,data\charts\GC_F\20210810_0000.png,1,1,0.003133
2021-08-11,GC=F,data\charts\GC_F\20210811_0000.png,1,1,0.012494
2021-08-12,GC=F,data\charts\GC_F\20210812_0000.png,0,1,-0.0008
2021-08-13,GC=F,data\charts\GC_F\20210813_0000.png,1,1,0.01498
2021-08-16,GC=F,data\charts\GC_F\20210816_0000.png,1,0,0.006591
2021-08-17,GC=F,data\charts\GC_F\20210817_0000.png,0,1,-0.001063
2021-08-18,GC=F,data\charts\GC_F\20210818_0000.png,0,1,-0.001905
2021-08-19,GC=F,data\charts\GC_F\20210819_0000.png,0,1,-0.000786
2021-08-20,GC=F,data\charts\GC_F\20210820_0000.png,1,1,0.000449
2021-08-23,GC=F,data\charts\GC_F\20210823_0000.png,1,1,0.012465
2021-08-24,GC=F,data\charts\GC_F\20210824_0000.png,1,1,0.001331
2021-08-25,GC=F,data\charts\GC_F\20210825_0000.png,0,1,-0.009637
2021-08-26,GC=F,data\charts\GC_F\20210826_0000.png,1,1,0.002237
2021-08-27,GC=F,data\charts\GC_F\20210827_0000.png,1,0,0.013615
2021-08-30,GC=F,data\charts\GC_F\20210830_0000.png,0,1,-0.004184
2021-08-31,GC=F,data\charts\GC_F\20210831_0000.png,1,0,0.003317
2021-09-01,GC=F,data\charts\GC_F\20210901_0000.png,0,0,-0.001047
2021-09-02,GC=F,data\charts\GC_F\20210902_0000.png,0,0,-0.002427
2021-09-03,GC=F,data\charts\GC_F\20210903_0000.png,1,0,0.012274
2021-09-07,GC=F,data\charts\GC_F\20210907_0000.png,0,0,-0.019116
2021-09-08,GC=F,data\charts\GC_F\20210908_0000.png,0,1,-0.002896
2021-09-09,GC=F,data\charts\GC_F\20210909_0000.png,1,0,0.003742
2021-09-10,GC=F,data\charts\GC_F\20210910_0000.png,0,0,-0.00434
2021-09-13,GC=F,data\charts\GC_F\20210913_0000.png,1,0,0.001341
2021-09-14,GC=F,data\charts\GC_F\20210914_0000.png,1,0,0.007087
2021-09-15,GC=F,data\charts\GC_F\20210915_0000.png,0,0,-0.006815
2021-09-16,GC=F,data\charts\GC_F\20210916_0000.png,0,1,-0.021089
2021-09-17,GC=F,data\charts\GC_F\20210917_0000.png,0,0,-0.002964
2021-09-20,GC=F,data\charts\GC_F\20210920_0000.png,1,0,0.007088
2021-09-21,GC=F,data\charts\GC_F\20210921_0000.png,1,0,0.00806
2021-09-22,GC=F,data\charts\GC_F\20210922_0000.png,1,0,0.000394
2021-09-23,GC=F,data\charts\GC_F\20210923_0000.png,0,0,-0.016322
2021-09-24,GC=F,data\charts\GC_F\20210924_0000.png,1,1,0.001144
2021-09-27,GC=F,data\charts\GC_F\20210927_0000.png,1,1,0.000171
2021-09-28,GC=F,data\charts\GC_F\20210928_0000.png,0,1,-0.008114
2021-09-29,GC=F,data\charts\GC_F\20210929_0000.png,0,1,-0.008238
2021-09-30,GC=F,data\charts\GC_F\20210930_0000.png,1,1,0.019634
2021-10-01,GC=F,data\charts\GC_F\20211001_0000.png,1,1,0.000968
2021-10-04,GC=F,data\charts\GC_F\20211004_0000.png,1,0,0.005236
2021-10-05,GC=F,data\charts\GC_F\20211005_0000.png,0,0,-0.003737
2021-10-06,GC=F,data\charts\GC_F\20211006_0000.png,1,0,0.000511
2021-10-07,GC=F,data\charts\GC_F\20211007_0000.png,0,1,-0.001477
2021-10-08,GC=F,data\charts\GC_F\20211008_0000.png,0,1,-0.00091
2021-10-11,GC=F,data\charts\GC_F\20211011_0000.png,0,1,-0.000968
2021-10-12,GC=F,data\charts\GC_F\20211012_0000.png,1,1,0.002109
2021-10-13,GC=F,data\charts\GC_F\20211013_0000.png,1,0,0.020133
2021-10-14,GC=F,data\charts\GC_F\20211014_0000.png,1,0,0.001673
2021-10-15,GC=F,data\charts\GC_F\20211015_0000.png,0,1,-0.016419
2021-10-18,GC=F,data\charts\GC_F\20211018_0000.png,0,1,-0.001358
2021-10-19,GC=F,data\charts\GC_F\20211019_0000.png,1,1,0.002776
2021-10-20,GC=F,data\charts\GC_F\20211020_0000.png,1,1,0.008137
2021-10-21,GC=F,data\charts\GC_F\20211021_0000.png,0,1,-0.001625
2021-10-22,GC=F,data\charts\GC_F\20211022_0000.png,1,1,0.008028
2021-10-25,GC=F,data\charts\GC_F\20211025_0000.png,1,0,0.005848
2021-10-26,GC=F,data\charts\GC_F\20211026_0000.png,0,1,-0.007364
2021-10-27,GC=F,data\charts\GC_F\20211027_0000.png,1,0,0.002901
2021-10-28,GC=F,data\charts\GC_F\20211028_0000.png,1,0,0.002058
2021-10-29,GC=F,data\charts\GC_F\20211029_0000.png,0,1,-0.010324
2021-11-01,GC=F,data\charts\GC_F\20211101_0000.png,1,1,0.006786
2021-11-02,GC=F,data\charts\GC_F\20211102_0000.png,0,1,-0.003565
2021-11-03,GC=F,data\charts\GC_F\20211103_0000.png,0,1,-0.014033
2021-11-04,GC=F,data\charts\GC_F\20211104_0000.png,1,1,0.01667
2021-11-05,GC=F,data\charts\GC_F\20211105_0000.png,1,1,0.013051
2021-11-08,GC=F,data\charts\GC_F\20211108_0000.png,1,1,0.006056
2021-11-09,GC=F,data\charts\GC_F\20211109_0000.png,1,1,0.001532
2021-11-10,GC=F,data\charts\GC_F\20211110_0000.png,1,1,0.009507
2021-11-11,GC=F,data\charts\GC_F\20211111_0000.png,1,1,0.008443
2021-11-12,GC=F,data\charts\GC_F\20211112_0000.png,1,0,0.002523
2021-11-15,GC=F,data\charts\GC_F\20211115_0000.png,0,0,-0.000964
2021-11-16,GC=F,data\charts\GC_F\20211116_0000.png,0,0,-0.006698
2021-11-17,GC=F,data\charts\GC_F\20211117_0000.png,1,0,0.008686
2021-11-18,GC=F,data\charts\GC_F\20211118_0000.png,0,0,-0.004653
2021-11-19,GC=F,data\charts\GC_F\20211119_0000.png,0,0,-0.005266
2021-11-22,GC=F,data\charts\GC_F\20211122_0000.png,0,0,-0.024417
2021-11-23,GC=F,data\charts\GC_F\20211123_0000.png,0,0,-0.012458
2021-11-24,GC=F,data\charts\GC_F\20211124_0000.png,1,0,0.000336
2021-11-26,GC=F,data\charts\GC_F\20211126_0000.png,1,0,0.000673
2021-11-29,GC=F,data\charts\GC_F\20211129_0000.png,0,0,-0.00168
2021-11-30,GC=F,data\charts\GC_F\20211130_0000.png,0,1,-0.004881
2021-12-01,GC=F,data\charts\GC_F\20211201_0000.png,1,1,0.004511
2021-12-02,GC=F,data\charts\GC_F\20211202_0000.png,0,1,-0.011731
2021-12-03,GC=F,data\charts\GC_F\20211203_0000.png,1,0,0.012097
2021-12-06,GC=F,data\charts\GC_F\20211206_0000.png,0,1,-0.002525
2021-12-07,GC=F,data\charts\GC_F\20211207_0000.png,1,1,0.002869
2021-12-08,GC=F,data\charts\GC_F\20211208_0000.png,1,0,0.000449
2021-12-09,GC=F,data\charts\GC_F\20211209_0000.png,0,0,-0.004934
2021-12-10,GC=F,data\charts\GC_F\20211210_0000.png,1,1,0.004677
2021-12-13,GC=F,data\charts\GC_F\20211213_0000.png,1,1,0.001907
2021-12-14,GC=F,data\charts\GC_F\20211214_0000.png,0,1,-0.008901
2021-12-15,GC=F,data\charts\GC_F\20211215_0000.png,0,1,-0.004406
2021-12-16,GC=F,data\charts\GC_F\20211216_0000.png,1,1,0.01929
2021-12-17,GC=F,data\charts\GC_F\20211217_0000.png,1,1,0.004008
2021-12-20,GC=F,data\charts\GC_F\20211220_0000.png,0,1,-0.005599
2021-12-21,GC=F,data\charts\GC_F\20211221_0000.png,0,1,-0.003233
2021-12-22,GC=F,data\charts\GC_F\20211222_0000.png,1,1,0.007663
2021-12-23,GC=F,data\charts\GC_F\20211223_0000.png,1,1,0.005329
2021-12-27,GC=F,data\charts\GC_F\20211227_0000.png,0,1,-0.001712
2021-12-28,GC=F,data\charts\GC_F\20211228_0000.png,1,0,0.001161
2021-12-29,GC=F,data\charts\GC_F\20211229_0000.png,0,1,-0.002817
2021-12-30,GC=F,data\charts\GC_F\20211230_0000.png,1,1,0.00421
2021-12-31,GC=F,data\charts\GC_F\20211231_0000.png,1,0,0.008165
2022-01-03,GC=F,data\charts\GC_F\20220103_0000.png,0,0,-0.015376
2022-01-04,GC=F,data\charts\GC_F\20220104_0000.png,1,0,0.008114
