date,symbol,image_path,label_1d,label_5d,return_1d
2020-08-03,KES=X,data\charts\KES_X\20200803_0000.png,0,0,0.0
2020-08-04,KES=X,data\charts\KES_X\20200804_0000.png,1,1,0.000937
2020-08-05,KES=X,data\charts\KES_X\20200805_0000.png,0,1,-0.006167
2020-08-06,KES=X,data\charts\KES_X\20200806_0000.png,1,0,0.005734
2020-08-07,KES=X,data\charts\KES_X\20200807_0000.png,0,1,-0.004127
2020-08-10,KES=X,data\charts\KES_X\20200810_0000.png,1,1,0.006025
2020-08-11,KES=X,data\charts\KES_X\20200811_0000.png,1,1,0.000935
2020-08-12,KES=X,data\charts\KES_X\20200812_0000.png,0,1,-0.004701
2020-08-13,KES=X,data\charts\KES_X\20200813_0000.png,1,1,0.008007
2020-08-14,KES=X,data\charts\KES_X\20200814_0000.png,0,1,-0.001303
2020-08-17,KES=X,data\charts\KES_X\20200817_0000.png,1,0,0.000373
2020-08-18,KES=X,data\charts\KES_X\20200818_0000.png,0,0,-0.000373
2020-08-19,KES=X,data\charts\KES_X\20200819_0000.png,1,0,0.001398
2020-08-20,KES=X,data\charts\KES_X\20200820_0000.png,1,0,0.000465
2020-08-21,KES=X,data\charts\KES_X\20200821_0000.png,0,1,-0.004372
2020-08-24,KES=X,data\charts\KES_X\20200824_0000.png,0,1,-0.000187
2020-08-25,KES=X,data\charts\KES_X\20200825_0000.png,1,1,0.00028
2020-08-26,KES=X,data\charts\KES_X\20200826_0000.png,1,1,0.000187
2020-08-27,KES=X,data\charts\KES_X\20200827_0000.png,1,0,0.002335
2020-08-28,KES=X,data\charts\KES_X\20200828_0000.png,0,1,-0.001118
2020-08-31,KES=X,data\charts\KES_X\20200831_0000.png,0,1,-0.000466
2020-09-01,KES=X,data\charts\KES_X\20200901_0000.png,1,1,0.00056
2020-09-02,KES=X,data\charts\KES_X\20200902_0000.png,1,1,0.000746
2020-09-03,KES=X,data\charts\KES_X\20200903_0000.png,0,1,-9.3e-05
2020-09-04,KES=X,data\charts\KES_X\20200904_0000.png,1,1,0.000746
2020-09-07,KES=X,data\charts\KES_X\20200907_0000.png,1,1,0.000373
2020-09-08,KES=X,data\charts\KES_X\20200908_0000.png,0,1,0.0
2020-09-09,KES=X,data\charts\KES_X\20200909_0000.png,0,1,0.0
2020-09-10,KES=X,data\charts\KES_X\20200910_0000.png,1,1,0.000466
2020-09-11,KES=X,data\charts\KES_X\20200911_0000.png,0,0,0.0
2020-09-14,KES=X,data\charts\KES_X\20200914_0000.png,1,0,0.000931
2020-09-15,KES=X,data\charts\KES_X\20200915_0000.png,1,0,0.000465
2020-09-16,KES=X,data\charts\KES_X\20200916_0000.png,1,0,0.000372
2020-09-17,KES=X,data\charts\KES_X\20200917_0000.png,0,1,-0.002694
2020-09-18,KES=X,data\charts\KES_X\20200918_0000.png,0,1,-0.005967
2020-09-21,KES=X,data\charts\KES_X\20200921_0000.png,1,1,0.006003
2020-09-22,KES=X,data\charts\KES_X\20200922_0000.png,0,1,0.0
2020-09-23,KES=X,data\charts\KES_X\20200923_0000.png,1,1,0.000373
2020-09-24,KES=X,data\charts\KES_X\20200924_0000.png,0,0,0.0
2020-09-25,KES=X,data\charts\KES_X\20200925_0000.png,1,0,0.001117
2020-09-28,KES=X,data\charts\KES_X\20200928_0000.png,0,0,-9.3e-05
2020-09-29,KES=X,data\charts\KES_X\20200929_0000.png,1,0,9.3e-05
2020-09-30,KES=X,data\charts\KES_X\20200930_0000.png,0,1,-0.006603
2020-10-01,KES=X,data\charts\KES_X\20201001_0000.png,1,1,0.006366
2020-10-02,KES=X,data\charts\KES_X\20201002_0000.png,0,1,-0.000372
2020-10-05,KES=X,data\charts\KES_X\20201005_0000.png,1,0,0.000558
2020-10-06,KES=X,data\charts\KES_X\20201006_0000.png,1,1,9.3e-05
2020-10-07,KES=X,data\charts\KES_X\20201007_0000.png,1,0,0.000837
2020-10-08,KES=X,data\charts\KES_X\20201008_0000.png,0,1,-0.001022
2020-10-09,KES=X,data\charts\KES_X\20201009_0000.png,0,1,-0.00545
2020-10-12,KES=X,data\charts\KES_X\20201012_0000.png,1,1,0.006508
2020-10-13,KES=X,data\charts\KES_X\20201013_0000.png,0,1,-0.001022
2020-10-14,KES=X,data\charts\KES_X\20201014_0000.png,1,1,0.001489
2020-10-15,KES=X,data\charts\KES_X\20201015_0000.png,0,1,-0.001579
2020-10-16,KES=X,data\charts\KES_X\20201016_0000.png,1,1,0.001489
2020-10-19,KES=X,data\charts\KES_X\20201019_0000.png,1,1,9.3e-05
2020-10-20,KES=X,data\charts\KES_X\20201020_0000.png,1,0,0.001022
2020-10-21,KES=X,data\charts\KES_X\20201021_0000.png,0,1,-9.3e-05
2020-10-22,KES=X,data\charts\KES_X\20201022_0000.png,0,0,-0.000557
2020-10-23,KES=X,data\charts\KES_X\20201023_0000.png,1,0,0.0013
2020-10-26,KES=X,data\charts\KES_X\20201026_0000.png,0,1,-0.006197
2020-10-27,KES=X,data\charts\KES_X\20201027_0000.png,1,0,0.006422
2020-10-28,KES=X,data\charts\KES_X\20201028_0000.png,0,1,-0.006956
2020-10-29,KES=X,data\charts\KES_X\20201029_0000.png,1,0,0.006444
2020-10-30,KES=X,data\charts\KES_X\20201030_0000.png,1,1,9.3e-05
2020-11-02,KES=X,data\charts\KES_X\20201102_0000.png,0,0,-0.001113
2020-11-03,KES=X,data\charts\KES_X\20201103_0000.png,1,0,0.001579
2020-11-04,KES=X,data\charts\KES_X\20201104_0000.png,0,1,-0.006475
2020-11-05,KES=X,data\charts\KES_X\20201105_0000.png,1,1,0.007077
2020-11-06,KES=X,data\charts\KES_X\20201106_0000.png,0,1,-0.006501
2020-11-09,KES=X,data\charts\KES_X\20201109_0000.png,1,1,0.001468
2020-11-10,KES=X,data\charts\KES_X\20201110_0000.png,1,1,0.005161
2020-11-11,KES=X,data\charts\KES_X\20201111_0000.png,1,1,0.000278
2020-11-12,KES=X,data\charts\KES_X\20201112_0000.png,0,1,-0.000926
2020-11-13,KES=X,data\charts\KES_X\20201113_0000.png,1,1,0.002782
2020-11-16,KES=X,data\charts\KES_X\20201116_0000.png,1,0,0.008784
2020-11-17,KES=X,data\charts\KES_X\20201117_0000.png,0,0,-0.007883
2020-11-18,KES=X,data\charts\KES_X\20201118_0000.png,1,1,9.2e-05
2020-11-19,KES=X,data\charts\KES_X\20201119_0000.png,1,0,0.001386
2020-11-20,KES=X,data\charts\KES_X\20201120_0000.png,0,1,-0.000369
2020-11-23,KES=X,data\charts\KES_X\20201123_0000.png,0,1,-0.005066
2020-11-24,KES=X,data\charts\KES_X\20201124_0000.png,1,0,0.007318
2020-11-25,KES=X,data\charts\KES_X\20201125_0000.png,0,1,-0.004427
2020-11-26,KES=X,data\charts\KES_X\20201126_0000.png,1,1,0.007221
2020-11-27,KES=X,data\charts\KES_X\20201127_0000.png,0,1,-0.006209
2020-11-30,KES=X,data\charts\KES_X\20201130_0000.png,1,1,0.001419
2020-12-01,KES=X,data\charts\KES_X\20201201_0000.png,1,1,0.000439
2020-12-02,KES=X,data\charts\KES_X\20201202_0000.png,1,1,0.007609
2020-12-03,KES=X,data\charts\KES_X\20201203_0000.png,1,1,0.003112
2020-12-04,KES=X,data\charts\KES_X\20201204_0000.png,0,1,-0.002944
2020-12-07,KES=X,data\charts\KES_X\20201207_0000.png,0,1,-0.000267
2020-12-08,KES=X,data\charts\KES_X\20201208_0000.png,1,0,0.010636
2020-12-09,KES=X,data\charts\KES_X\20201209_0000.png,0,1,-0.005455
2020-12-10,KES=X,data\charts\KES_X\20201210_0000.png,1,1,0.005485
2020-12-11,KES=X,data\charts\KES_X\20201211_0000.png,0,1,-0.004935
2020-12-14,KES=X,data\charts\KES_X\20201214_0000.png,1,1,5.9e-05
2020-12-15,KES=X,data\charts\KES_X\20201215_0000.png,1,0,0.006721
2020-12-16,KES=X,data\charts\KES_X\20201216_0000.png,0,0,-9e-05
2020-12-17,KES=X,data\charts\KES_X\20201217_0000.png,1,0,0.000181
2020-12-18,KES=X,data\charts\KES_X\20201218_0000.png,0,0,-0.000271
2020-12-21,KES=X,data\charts\KES_X\20201221_0000.png,0,0,-0.007403
2020-12-22,KES=X,data\charts\KES_X\20201222_0000.png,1,0,0.003085
2020-12-23,KES=X,data\charts\KES_X\20201223_0000.png,0,1,-0.014532
2020-12-24,KES=X,data\charts\KES_X\20201224_0000.png,0,1,-0.006452
2020-12-25,KES=X,data\charts\KES_X\20201225_0000.png,0,1,0.0
2020-12-28,KES=X,data\charts\KES_X\20201228_0000.png,0,1,-0.000464
2020-12-29,KES=X,data\charts\KES_X\20201229_0000.png,1,1,0.008817
2020-12-30,KES=X,data\charts\KES_X\20201230_0000.png,0,1,-0.00644
2020-12-31,KES=X,data\charts\KES_X\20201231_0000.png,1,0,0.010648
2021-01-01,KES=X,data\charts\KES_X\20210101_0000.png,0,1,-0.010536
2021-01-04,KES=X,data\charts\KES_X\20210104_0000.png,1,0,0.006852
2021-01-05,KES=X,data\charts\KES_X\20210105_0000.png,0,1,-0.004046
2021-01-06,KES=X,data\charts\KES_X\20210106_0000.png,1,1,0.000923
2021-01-07,KES=X,data\charts\KES_X\20210107_0000.png,1,1,0.000461
2021-01-08,KES=X,data\charts\KES_X\20210108_0000.png,1,1,0.000922
2021-01-11,KES=X,data\charts\KES_X\20210111_0000.png,1,1,3.5e-05
2021-01-12,KES=X,data\charts\KES_X\20210112_0000.png,0,1,-3.5e-05
2021-01-13,KES=X,data\charts\KES_X\20210113_0000.png,1,1,0.001382
2021-01-14,KES=X,data\charts\KES_X\20210114_0000.png,1,1,0.0023
2021-01-15,KES=X,data\charts\KES_X\20210115_0000.png,1,1,0.00413
2021-01-18,KES=X,data\charts\KES_X\20210118_0000.png,0,0,-0.00222
2021-01-19,KES=X,data\charts\KES_X\20210119_0000.png,0,1,-0.00034
2021-01-20,KES=X,data\charts\KES_X\20210120_0000.png,1,0,0.000733
2021-01-21,KES=X,data\charts\KES_X\20210121_0000.png,1,0,0.008242
2021-01-22,KES=X,data\charts\KES_X\20210122_0000.png,0,1,-0.011807
2021-01-25,KES=X,data\charts\KES_X\20210125_0000.png,1,1,0.01057
2021-01-26,KES=X,data\charts\KES_X\20210126_0000.png,0,1,-0.007731
2021-01-27,KES=X,data\charts\KES_X\20210127_0000.png,1,1,0.000275
2021-01-28,KES=X,data\charts\KES_X\20210128_0000.png,1,0,0.000183
2021-01-29,KES=X,data\charts\KES_X\20210129_0000.png,1,0,0.008246
2021-02-01,KES=X,data\charts\KES_X\20210201_0000.png,0,0,-0.008178
2021-02-02,KES=X,data\charts\KES_X\20210202_0000.png,0,1,0.0
2021-02-03,KES=X,data\charts\KES_X\20210203_0000.png,0,1,-0.001374
2021-02-04,KES=X,data\charts\KES_X\20210204_0000.png,0,0,-0.001376
2021-02-05,KES=X,data\charts\KES_X\20210205_0000.png,0,0,-0.000459
2021-02-08,KES=X,data\charts\KES_X\20210208_0000.png,1,0,0.006893
2021-02-09,KES=X,data\charts\KES_X\20210209_0000.png,0,0,0.0
2021-02-10,KES=X,data\charts\KES_X\20210210_0000.png,0,0,-0.009128
2021-02-11,KES=X,data\charts\KES_X\20210211_0000.png,0,0,-0.000921
2021-02-12,KES=X,data\charts\KES_X\20210212_0000.png,1,0,0.007838
2021-02-15,KES=X,data\charts\KES_X\20210215_0000.png,0,1,-0.007777
2021-02-16,KES=X,data\charts\KES_X\20210216_0000.png,1,1,0.000277
2021-02-17,KES=X,data\charts\KES_X\20210217_0000.png,0,1,-0.000277
2021-02-18,KES=X,data\charts\KES_X\20210218_0000.png,1,1,0.000277
2021-02-19,KES=X,data\charts\KES_X\20210219_0000.png,1,1,0.000737
2021-02-22,KES=X,data\charts\KES_X\20210222_0000.png,1,1,0.000787
2021-02-23,KES=X,data\charts\KES_X\20210223_0000.png,1,1,4.2e-05
2021-02-24,KES=X,data\charts\KES_X\20210224_0000.png,1,1,0.00046
2021-02-25,KES=X,data\charts\KES_X\20210225_0000.png,1,0,0.00092
2021-02-26,KES=X,data\charts\KES_X\20210226_0000.png,0,0,-0.000368
2021-03-01,KES=X,data\charts\KES_X\20210301_0000.png,1,0,9.2e-05
2021-03-02,KES=X,data\charts\KES_X\20210302_0000.png,1,0,0.00855
2021-03-03,KES=X,data\charts\KES_X\20210303_0000.png,0,1,-0.008204
2021-03-04,KES=X,data\charts\KES_X\20210304_0000.png,0,0,-0.001379
2021-03-05,KES=X,data\charts\KES_X\20210305_0000.png,0,0,0.0
2021-03-08,KES=X,data\charts\KES_X\20210308_0000.png,0,1,-0.00046
2021-03-09,KES=X,data\charts\KES_X\20210309_0000.png,1,0,0.008748
2021-03-10,KES=X,data\charts\KES_X\20210310_0000.png,0,1,-0.008215
2021-03-11,KES=X,data\charts\KES_X\20210311_0000.png,0,1,0.0
2021-03-12,KES=X,data\charts\KES_X\20210312_0000.png,1,0,0.007823
2021-03-15,KES=X,data\charts\KES_X\20210315_0000.png,0,1,-0.013144
2021-03-16,KES=X,data\charts\KES_X\20210316_0000.png,1,0,0.013319
2021-03-17,KES=X,data\charts\KES_X\20210317_0000.png,0,1,-0.007306
2021-03-18,KES=X,data\charts\KES_X\20210318_0000.png,0,1,-0.00046
2021-03-19,KES=X,data\charts\KES_X\20210319_0000.png,1,0,0.001381
2021-03-22,KES=X,data\charts\KES_X\20210322_0000.png,0,1,-0.002776
2021-03-23,KES=X,data\charts\KES_X\20210323_0000.png,1,0,0.01154
2021-03-24,KES=X,data\charts\KES_X\20210324_0000.png,0,0,-0.000456
2021-03-25,KES=X,data\charts\KES_X\20210325_0000.png,0,0,-0.008204
2021-03-26,KES=X,data\charts\KES_X\20210326_0000.png,1,0,0.008272
2021-03-29,KES=X,data\charts\KES_X\20210329_0000.png,0,0,-0.00866
2021-03-30,KES=X,data\charts\KES_X\20210330_0000.png,0,0,-0.00046
2021-03-31,KES=X,data\charts\KES_X\20210331_0000.png,0,0,-0.00184
2021-04-01,KES=X,data\charts\KES_X\20210401_0000.png,1,0,0.006912
2021-04-02,KES=X,data\charts\KES_X\20210402_0000.png,0,0,-0.012357
2021-04-05,KES=X,data\charts\KES_X\20210405_0000.png,0,0,0.0
2021-04-06,KES=X,data\charts\KES_X\20210406_0000.png,0,0,-0.001112
2021-04-07,KES=X,data\charts\KES_X\20210407_0000.png,0,0,-0.001577
2021-04-08,KES=X,data\charts\KES_X\20210408_0000.png,0,0,-0.003345
2021-04-09,KES=X,data\charts\KES_X\20210409_0000.png,0,0,-0.002331
2021-04-12,KES=X,data\charts\KES_X\20210412_0000.png,0,0,-0.006542
2021-04-13,KES=X,data\charts\KES_X\20210413_0000.png,0,1,-0.001411
2021-04-14,KES=X,data\charts\KES_X\20210414_0000.png,0,1,-0.002355
2021-04-15,KES=X,data\charts\KES_X\20210415_0000.png,0,1,-0.000944
2021-04-16,KES=X,data\charts\KES_X\20210416_0000.png,1,1,0.002363
2021-04-19,KES=X,data\charts\KES_X\20210419_0000.png,1,1,0.005186
2021-04-20,KES=X,data\charts\KES_X\20210420_0000.png,1,1,0.003283
2021-04-21,KES=X,data\charts\KES_X\20210421_0000.png,1,0,0.009818
2021-04-22,KES=X,data\charts\KES_X\20210422_0000.png,0,1,-0.005093
2021-04-23,KES=X,data\charts\KES_X\20210423_0000.png,1,0,0.000465
2021-04-26,KES=X,data\charts\KES_X\20210426_0000.png,1,0,0.000465
2021-04-27,KES=X,data\charts\KES_X\20210427_0000.png,0,1,-0.004184
2021-04-28,KES=X,data\charts\KES_X\20210428_0000.png,1,0,0.006069
2021-04-29,KES=X,data\charts\KES_X\20210429_0000.png,0,0,-0.008817
2021-04-30,KES=X,data\charts\KES_X\20210430_0000.png,1,0,0.000468
2021-05-03,KES=X,data\charts\KES_X\20210503_0000.png,1,0,0.004586
2021-05-04,KES=X,data\charts\KES_X\20210504_0000.png,1,0,0.002422
2021-05-05,KES=X,data\charts\KES_X\20210505_0000.png,0,0,-0.012546
2021-05-06,KES=X,data\charts\KES_X\20210506_0000.png,0,1,-0.003294
2021-05-07,KES=X,data\charts\KES_X\20210507_0000.png,0,1,-0.001416
2021-05-10,KES=X,data\charts\KES_X\20210510_0000.png,0,1,-0.000473
2021-05-11,KES=X,data\charts\KES_X\20210511_0000.png,0,1,-0.001892
2021-05-12,KES=X,data\charts\KES_X\20210512_0000.png,1,1,0.005213
2021-05-13,KES=X,data\charts\KES_X\20210513_0000.png,0,1,0.0
2021-05-14,KES=X,data\charts\KES_X\20210514_0000.png,1,0,0.009901
2021-05-17,KES=X,data\charts\KES_X\20210517_0000.png,0,1,-0.00887
2021-05-18,KES=X,data\charts\KES_X\20210518_0000.png,1,1,0.001413
2021-05-19,KES=X,data\charts\KES_X\20210519_0000.png,1,1,0.002352
2021-05-20,KES=X,data\charts\KES_X\20210520_0000.png,1,1,0.003754
2021-05-21,KES=X,data\charts\KES_X\20210521_0000.png,1,0,0.01122
2021-05-24,KES=X,data\charts\KES_X\20210524_0000.png,0,0,-0.008507
2021-05-25,KES=X,data\charts\KES_X\20210525_0000.png,0,0,-0.002145
2021-05-26,KES=X,data\charts\KES_X\20210526_0000.png,1,0,0.005607
2021-05-27,KES=X,data\charts\KES_X\20210527_0000.png,0,1,-0.009758
2021-05-28,KES=X,data\charts\KES_X\20210528_0000.png,0,1,-0.000469
2021-05-31,KES=X,data\charts\KES_X\20210531_0000.png,1,1,0.001408
2021-06-01,KES=X,data\charts\KES_X\20210601_0000.png,1,1,0.000563
2021-06-02,KES=X,data\charts\KES_X\20210602_0000.png,0,1,-9.4e-05
2021-06-03,KES=X,data\charts\KES_X\20210603_0000.png,1,1,0.000469
2021-06-04,KES=X,data\charts\KES_X\20210604_0000.png,1,1,0.000468
2021-06-07,KES=X,data\charts\KES_X\20210607_0000.png,1,1,0.000468
2021-06-08,KES=X,data\charts\KES_X\20210608_0000.png,1,0,0.000468
2021-06-09,KES=X,data\charts\KES_X\20210609_0000.png,1,0,0.008887
2021-06-10,KES=X,data\charts\KES_X\20210610_0000.png,0,0,-0.008809
2021-06-11,KES=X,data\charts\KES_X\20210611_0000.png,1,0,0.008419
2021-06-14,KES=X,data\charts\KES_X\20210614_0000.png,0,0,-0.009276
2021-06-15,KES=X,data\charts\KES_X\20210615_0000.png,0,1,-0.000468
2021-06-16,KES=X,data\charts\KES_X\20210616_0000.png,1,0,0.000468
2021-06-17,KES=X,data\charts\KES_X\20210617_0000.png,1,1,0.000468
2021-06-18,KES=X,data\charts\KES_X\20210618_0000.png,0,0,-0.000468
2021-06-21,KES=X,data\charts\KES_X\20210621_0000.png,0,0,0.0
2021-06-22,KES=X,data\charts\KES_X\20210622_0000.png,0,0,0.0
2021-06-23,KES=X,data\charts\KES_X\20210623_0000.png,1,0,0.007959
2021-06-24,KES=X,data\charts\KES_X\20210624_0000.png,0,1,-0.008825
2021-06-25,KES=X,data\charts\KES_X\20210625_0000.png,1,1,0.000469
2021-06-28,KES=X,data\charts\KES_X\20210628_0000.png,1,1,0.000468
2021-06-29,KES=X,data\charts\KES_X\20210629_0000.png,1,0,0.007959
2021-06-30,KES=X,data\charts\KES_X\20210630_0000.png,0,1,-0.007432
2021-07-01,KES=X,data\charts\KES_X\20210701_0000.png,1,1,0.000936
2021-07-02,KES=X,data\charts\KES_X\20210702_0000.png,1,0,0.00748
2021-07-05,KES=X,data\charts\KES_X\20210705_0000.png,0,0,-0.007425
2021-07-06,KES=X,data\charts\KES_X\20210706_0000.png,0,0,0.0
2021-07-07,KES=X,data\charts\KES_X\20210707_0000.png,1,0,0.008415
2021-07-08,KES=X,data\charts\KES_X\20210708_0000.png,0,0,-0.008345
2021-07-09,KES=X,data\charts\KES_X\20210709_0000.png,0,1,-0.000467
2021-07-12,KES=X,data\charts\KES_X\20210712_0000.png,0,1,-0.001216
2021-07-13,KES=X,data\charts\KES_X\20210713_0000.png,1,1,0.001686
2021-07-14,KES=X,data\charts\KES_X\20210714_0000.png,0,1,0.0
2021-07-15,KES=X,data\charts\KES_X\20210715_0000.png,1,1,0.000935
2021-07-16,KES=X,data\charts\KES_X\20210716_0000.png,0,1,0.0
2021-07-19,KES=X,data\charts\KES_X\20210719_0000.png,1,1,0.001401
2021-07-20,KES=X,data\charts\KES_X\20210720_0000.png,0,1,-0.001772
2021-07-21,KES=X,data\charts\KES_X\20210721_0000.png,1,1,0.001308
2021-07-22,KES=X,data\charts\KES_X\20210722_0000.png,1,1,0.000467
2021-07-23,KES=X,data\charts\KES_X\20210723_0000.png,1,1,0.007463
2021-07-26,KES=X,data\charts\KES_X\20210726_0000.png,0,1,-0.00713
2021-07-27,KES=X,data\charts\KES_X\20210727_0000.png,1,1,0.002984
2021-07-28,KES=X,data\charts\KES_X\20210728_0000.png,0,1,-0.000465
2021-07-29,KES=X,data\charts\KES_X\20210729_0000.png,1,0,0.009302
2021-07-30,KES=X,data\charts\KES_X\20210730_0000.png,0,1,-0.008295
2021-08-02,KES=X,data\charts\KES_X\20210802_0000.png,0,1,-9.3e-05
2021-08-03,KES=X,data\charts\KES_X\20210803_0000.png,1,1,9.3e-05
2021-08-04,KES=X,data\charts\KES_X\20210804_0000.png,1,1,0.000465
2021-08-05,KES=X,data\charts\KES_X\20210805_0000.png,1,1,0.000464
2021-08-06,KES=X,data\charts\KES_X\20210806_0000.png,1,0,0.008821
2021-08-09,KES=X,data\charts\KES_X\20210809_0000.png,0,1,-0.006259
2021-08-10,KES=X,data\charts\KES_X\20210810_0000.png,0,1,-0.001111
2021-08-11,KES=X,data\charts\KES_X\20210811_0000.png,1,1,0.001854
2021-08-12,KES=X,data\charts\KES_X\20210812_0000.png,1,1,0.001111
2021-08-13,KES=X,data\charts\KES_X\20210813_0000.png,1,1,0.000277
2021-08-16,KES=X,data\charts\KES_X\20210816_0000.png,1,1,0.000924
2021-08-17,KES=X,data\charts\KES_X\20210817_0000.png,1,1,0.000923
2021-08-18,KES=X,data\charts\KES_X\20210818_0000.png,1,1,0.000461
2021-08-19,KES=X,data\charts\KES_X\20210819_0000.png,1,1,0.000461
2021-08-20,KES=X,data\charts\KES_X\20210820_0000.png,1,1,9.2e-05
2021-08-23,KES=X,data\charts\KES_X\20210823_0000.png,1,1,0.000829
2021-08-24,KES=X,data\charts\KES_X\20210824_0000.png,1,1,0.00046
2021-08-25,KES=X,data\charts\KES_X\20210825_0000.png,0,1,-0.00046
2021-08-26,KES=X,data\charts\KES_X\20210826_0000.png,1,0,0.009669
2021-08-27,KES=X,data\charts\KES_X\20210827_0000.png,1,0,0.000456
2021-08-30,KES=X,data\charts\KES_X\20210830_0000.png,0,1,-0.007748
2021-08-31,KES=X,data\charts\KES_X\20210831_0000.png,0,1,0.0
2021-09-01,KES=X,data\charts\KES_X\20210901_0000.png,0,1,-0.000367
2021-09-02,KES=X,data\charts\KES_X\20210902_0000.png,1,1,0.000827
2021-09-03,KES=X,data\charts\KES_X\20210903_0000.png,1,1,0.001194
2021-09-06,KES=X,data\charts\KES_X\20210906_0000.png,0,0,-0.000183
2021-09-07,KES=X,data\charts\KES_X\20210907_0000.png,1,0,0.000367
2021-09-08,KES=X,data\charts\KES_X\20210908_0000.png,1,0,9.2e-05
2021-09-09,KES=X,data\charts\KES_X\20210909_0000.png,1,0,0.000275
2021-09-10,KES=X,data\charts\KES_X\20210910_0000.png,0,1,-0.001467
2021-09-13,KES=X,data\charts\KES_X\20210913_0000.png,0,1,-0.000275
2021-09-14,KES=X,data\charts\KES_X\20210914_0000.png,0,1,0.0
2021-09-15,KES=X,data\charts\KES_X\20210915_0000.png,1,1,0.000918
2021-09-16,KES=X,data\charts\KES_X\20210916_0000.png,1,1,0.000459
2021-09-17,KES=X,data\charts\KES_X\20210917_0000.png,1,1,0.000275
2021-09-20,KES=X,data\charts\KES_X\20210920_0000.png,1,1,0.0011
2021-09-21,KES=X,data\charts\KES_X\20210921_0000.png,1,0,0.008242
2021-09-22,KES=X,data\charts\KES_X\20210922_0000.png,0,1,-0.007266
2021-09-23,KES=X,data\charts\KES_X\20210923_0000.png,1,1,0.000915
2021-09-24,KES=X,data\charts\KES_X\20210924_0000.png,0,1,0.0
2021-09-27,KES=X,data\charts\KES_X\20210927_0000.png,0,1,0.0
2021-09-28,KES=X,data\charts\KES_X\20210928_0000.png,1,1,0.000457
2021-09-29,KES=X,data\charts\KES_X\20210929_0000.png,1,1,0.000457
2021-09-30,KES=X,data\charts\KES_X\20210930_0000.png,0,1,0.0
2021-10-01,KES=X,data\charts\KES_X\20211001_0000.png,0,1,0.0
2021-10-04,KES=X,data\charts\KES_X\20211004_0000.png,1,1,0.000457
2021-10-05,KES=X,data\charts\KES_X\20211005_0000.png,0,1,0.0
2021-10-06,KES=X,data\charts\KES_X\20211006_0000.png,1,1,0.001369
2021-10-07,KES=X,data\charts\KES_X\20211007_0000.png,0,1,-0.001641
2021-10-08,KES=X,data\charts\KES_X\20211008_0000.png,1,0,0.010318
2021-10-11,KES=X,data\charts\KES_X\20211011_0000.png,0,1,-0.008676
2021-10-12,KES=X,data\charts\KES_X\20211012_0000.png,1,1,0.000638
2021-10-13,KES=X,data\charts\KES_X\20211013_0000.png,1,1,0.000364
2021-10-14,KES=X,data\charts\KES_X\20211014_0000.png,1,1,0.000911
2021-10-15,KES=X,data\charts\KES_X\20211015_0000.png,0,1,0.0
2021-10-18,KES=X,data\charts\KES_X\20211018_0000.png,1,1,0.000455
2021-10-19,KES=X,data\charts\KES_X\20211019_0000.png,1,0,0.007731
2021-10-20,KES=X,data\charts\KES_X\20211020_0000.png,0,1,-0.007672
2021-10-21,KES=X,data\charts\KES_X\20211021_0000.png,0,1,0.0
2021-10-22,KES=X,data\charts\KES_X\20211022_0000.png,1,1,0.000455
2021-10-25,KES=X,data\charts\KES_X\20211025_0000.png,0,1,-0.001182
2021-10-26,KES=X,data\charts\KES_X\20211026_0000.png,1,1,0.002548
2021-10-27,KES=X,data\charts\KES_X\20211027_0000.png,1,0,0.008171
2021-10-28,KES=X,data\charts\KES_X\20211028_0000.png,0,1,-0.008104
2021-10-29,KES=X,data\charts\KES_X\20211029_0000.png,1,1,0.000454
2021-11-01,KES=X,data\charts\KES_X\20211101_0000.png,0,1,0.0
2021-11-02,KES=X,data\charts\KES_X\20211102_0000.png,1,1,0.000907
2021-11-03,KES=X,data\charts\KES_X\20211103_0000.png,0,1,-0.000453
2021-11-04,KES=X,data\charts\KES_X\20211104_0000.png,1,1,0.001361
2021-11-05,KES=X,data\charts\KES_X\20211105_0000.png,1,1,0.000906
2021-11-08,KES=X,data\charts\KES_X\20211108_0000.png,1,1,0.000905
2021-11-09,KES=X,data\charts\KES_X\20211109_0000.png,0,1,-0.000452
2021-11-10,KES=X,data\charts\KES_X\20211110_0000.png,1,1,0.000905
2021-11-11,KES=X,data\charts\KES_X\20211111_0000.png,1,1,0.001356
2021-11-12,KES=X,data\charts\KES_X\20211112_0000.png,1,1,0.000903
2021-11-15,KES=X,data\charts\KES_X\20211115_0000.png,1,1,0.001353
2021-11-16,KES=X,data\charts\KES_X\20211116_0000.png,1,0,0.00045
2021-11-17,KES=X,data\charts\KES_X\20211117_0000.png,1,1,0.00045
2021-11-18,KES=X,data\charts\KES_X\20211118_0000.png,1,1,0.0009
2021-11-19,KES=X,data\charts\KES_X\20211119_0000.png,1,1,0.000449
2021-11-22,KES=X,data\charts\KES_X\20211122_0000.png,0,1,-0.002426
2021-11-23,KES=X,data\charts\KES_X\20211123_0000.png,1,1,0.003332
2021-11-24,KES=X,data\charts\KES_X\20211124_0000.png,0,1,0.0
2021-11-25,KES=X,data\charts\KES_X\20211125_0000.png,1,1,0.000449
2021-11-26,KES=X,data\charts\KES_X\20211126_0000.png,0,1,-0.000718
2021-11-29,KES=X,data\charts\KES_X\20211129_0000.png,1,1,0.001167
