2026-03-30 11:20:18,091 | INFO     | phase1 | =======================================================
2026-03-30 14:38:01,906 | WARNING  | src.ingestion.downloader |   ✗ No data returned for EURUSD=X
2026-03-30 14:38:02,407 | INFO     | src.ingestion.downloader | Downloading USD/KES (KES=X)  [forex]
2026-03-30 14:38:06,519 | INFO     | src.ingestion.downloader |   ✓ USD/KES: 1,564 daily rows | 7,441 hourly rows
2026-03-30 14:38:07,020 | INFO     | src.ingestion.downloader | Downloading Bitcoin (BTC-USD)  [crypto]
2026-03-30 14:38:11,301 | INFO     | src.ingestion.downloader |   ✓ Bitcoin: 2,191 daily rows | 17,328 hourly rows
2026-03-30 14:38:11,802 | INFO     | src.ingestion.downloader | Downloading Ethereum (ETH-USD)  [crypto]
2026-03-30 14:38:23,188 | INFO     | src.ingestion.downloader |   ✓ Ethereum: 2,191 daily rows | 0 hourly rows
2026-03-30 14:38:23,691 | INFO     | src.ingestion.downloader | Downloading Gold (GC=F)  [gold]
2026-03-30 14:38:43,803 | WARNING  | src.ingestion.downloader |   ✗ No data returned for GC=F
2026-03-30 14:38:44,304 | INFO     | src.ingestion.downloader | Download complete — 3/5 assets succeeded
2026-03-30 14:38:44,305 | INFO     | phase1 | Step 2/5 — Fetching news headlines...
2026-03-30 14:38:44,306 | INFO     | src.ingestion.news_fetcher | Fetching news for EURUSD=X...
2026-03-30 14:39:07,589 | INFO     | src.ingestion.news_fetcher | Fetching news for KES=X...
2026-03-30 14:39:14,485 | INFO     | src.ingestion.news_fetcher | Fetching news for BTC-USD...
2026-03-30 14:39:25,544 | INFO     | src.ingestion.news_fetcher | Fetching news for ETH-USD...
2026-03-30 14:39:39,065 | INFO     | src.ingestion.news_fetcher | Fetching news for GC=F...
2026-03-30 14:39:48,014 | INFO     | src.ingestion.news_fetcher | Saved 345 news articles → data\raw\news\headlines.csv
2026-03-30 14:39:48,015 | INFO     | phase1 | Step 3/5 — Fetching macro indicators from FRED...
2026-03-30 14:39:48,015 | INFO     | src.ingestion.news_fetcher | Fetching FRED: CPIAUCSL (US CPI (inflation))
2026-03-30 14:39:49,631 | INFO     | src.ingestion.news_fetcher |   ✓ 72 observations
2026-03-30 14:39:49,932 | INFO     | src.ingestion.news_fetcher | Fetching FRED: DFF (Fed Funds Rate (daily))
2026-03-30 14:39:51,287 | INFO     | src.ingestion.news_fetcher |   ✓ 2,192 observations
2026-03-30 14:39:51,588 | INFO     | src.ingestion.news_fetcher | Fetching FRED: T10Y2Y (10Y-2Y Treasury spread)
2026-03-30 14:39:55,503 | INFO     | src.ingestion.news_fetcher |   ✓ 1,501 observations
2026-03-30 14:39:55,804 | INFO     | src.ingestion.news_fetcher | Fetching FRED: DEXUSEU (USD/EUR Exchange Rate)
2026-03-30 14:39:57,637 | INFO     | src.ingestion.news_fetcher |   ✓ 1,498 observations
2026-03-30 14:39:57,938 | INFO     | src.ingestion.news_fetcher | Fetching FRED: DEXCHUS (USD/CNY Exchange Rate)
2026-03-30 14:39:59,744 | INFO     | src.ingestion.news_fetcher |   ✓ 1,498 observations
2026-03-30 14:40:00,044 | INFO     | src.ingestion.news_fetcher | Fetching FRED: GOLDAMGBD228NLBM (Gold Price London Fix)
2026-03-30 14:40:01,496 | WARNING  | src.ingestion.news_fetcher |   FRED HTTP error for GOLDAMGBD228NLBM: 400 Client Error: Bad Request for url: https://api.stlouisfed.org/fred/series/observations?series_id=GOLDAMGBD228NLBM&api_key=ff68a45463cb4d6e97b4788cdf544bda&file_type=json&observation_start=2019-01-01&observation_end=2024-12-31
2026-03-30 14:40:01,499 | WARNING  | src.ingestion.news_fetcher |   ✗ No data for GOLDAMGBD228NLBM — skipping
2026-03-30 14:40:01,821 | INFO     | src.ingestion.news_fetcher | Saved macro data (2192, 5) → macro_fred.parquet
2026-03-30 14:40:01,821 | INFO     | phase1 | Step 4/5 — Computing technical indicators...
2026-03-30 14:40:01,823 | INFO     | src.features.indicators | Computing features for KES=X (1,564 rows)  [volume=no — forex]
2026-03-30 14:40:02,676 | INFO     | src.features.indicators |   ✓ 1,515 clean rows (49 dropped for indicator warm-up)
2026-03-30 14:40:02,694 | INFO     | src.features.indicators |   Saved → KES_X_features.parquet  (29 features)
2026-03-30 14:40:02,696 | INFO     | src.features.indicators | Computing features for BTC-USD (2,191 rows)  [volume=yes]
2026-03-30 14:40:02,831 | INFO     | src.features.indicators |   ✓ 2,142 clean rows (49 dropped for indicator warm-up)
2026-03-30 14:40:02,864 | INFO     | src.features.indicators |   Saved → BTC_USD_features.parquet  (29 features)
2026-03-30 14:40:02,866 | INFO     | src.features.indicators | Computing features for ETH-USD (2,191 rows)  [volume=yes]
2026-03-30 14:40:02,947 | INFO     | src.features.indicators |   ✓ 2,142 clean rows (49 dropped for indicator warm-up)
2026-03-30 14:40:02,974 | INFO     | src.features.indicators |   Saved → ETH_USD_features.parquet  (29 features)
2026-03-30 14:40:02,975 | INFO     | src.features.indicators | Feature engineering complete — 3/3 assets
2026-03-30 14:40:02,977 | INFO     | phase1 | Step 5/5 — Generating candlestick chart images...
2026-03-30 14:40:02,985 | INFO     | src.features.chart_generator | Generating 1,490 chart images for KES=X...
2026-03-30 14:40:05,058 | INFO     | src.features.chart_generator |   ✓ 0 images saved → data\charts\KES_X
2026-03-30 14:40:05,058 | INFO     | src.features.chart_generator |   Metadata → KES_X_metadata.csv
2026-03-30 14:40:05,059 | INFO     | src.features.chart_generator |   Label balance (1d up): 54.7%
2026-03-30 14:40:05,069 | INFO     | src.features.chart_generator | Generating 2,117 chart images for BTC-USD...
2026-03-30 14:40:07,928 | INFO     | src.features.chart_generator |   ✓ 0 images saved → data\charts\BTC_USD
2026-03-30 14:40:07,928 | INFO     | src.features.chart_generator |   Metadata → BTC_USD_metadata.csv
2026-03-30 14:40:07,929 | INFO     | src.features.chart_generator |   Label balance (1d up): 51.3%
2026-03-30 14:40:07,934 | INFO     | src.features.chart_generator | Generating 2,117 chart images for ETH-USD...
2026-03-30 14:40:10,830 | INFO     | src.features.chart_generator |   ✓ 0 images saved → data\charts\ETH_USD
2026-03-30 14:40:10,831 | INFO     | src.features.chart_generator |   Metadata → ETH_USD_metadata.csv
2026-03-30 14:40:10,831 | INFO     | src.features.chart_generator |   Label balance (1d up): 52.0%
2026-03-30 14:40:10,832 | INFO     | phase1 | Phase 1 complete!
2026-03-30 14:41:05,916 | INFO     | phase1 | =======================================================
2026-03-30 14:41:05,917 | INFO     | phase1 | PHASE 1 — Data Pipeline & Feature Engineering
2026-03-30 14:41:05,917 | INFO     | phase1 | =======================================================
2026-03-30 14:41:05,918 | INFO     | phase1 | Step 1/5 — Downloading OHLCV price data...
2026-03-30 14:41:05,918 | INFO     | src.ingestion.downloader | Downloading EUR/USD (EURUSD=X)  [forex]
2026-03-30 14:41:11,306 | INFO     | src.ingestion.downloader |   ✓ EUR/USD: 1,564 daily rows | 17,239 hourly rows
2026-03-30 14:41:11,808 | INFO     | src.ingestion.downloader | Downloading USD/KES (KES=X)  [forex]
2026-03-30 14:41:14,721 | INFO     | src.ingestion.downloader |   ✓ USD/KES: 1,564 daily rows | 7,441 hourly rows
2026-03-30 14:41:15,223 | INFO     | src.ingestion.downloader | Downloading Bitcoin (BTC-USD)  [crypto]
2026-03-30 14:41:19,716 | INFO     | src.ingestion.downloader |   ✓ Bitcoin: 2,191 daily rows | 17,328 hourly rows
2026-03-30 14:41:20,217 | INFO     | src.ingestion.downloader | Downloading Ethereum (ETH-USD)  [crypto]
2026-03-30 14:41:31,571 | INFO     | src.ingestion.downloader |   ✓ Ethereum: 2,191 daily rows | 0 hourly rows
2026-03-30 14:41:32,072 | INFO     | src.ingestion.downloader | Downloading Gold (GC=F)  [gold]
2026-03-30 14:41:52,146 | WARNING  | src.ingestion.downloader |   ✗ No data returned for GC=F
2026-03-30 14:41:52,652 | INFO     | src.ingestion.downloader | Download complete — 4/5 assets succeeded
2026-03-30 14:41:52,653 | INFO     | phase1 | Step 2/5 — Fetching news headlines...
2026-03-30 14:41:52,655 | INFO     | src.ingestion.news_fetcher | Fetching news for EURUSD=X...
2026-03-30 14:42:26,512 | INFO     | src.ingestion.news_fetcher | Fetching news for KES=X...
2026-03-30 14:42:35,603 | INFO     | src.ingestion.news_fetcher | Fetching news for BTC-USD...
2026-03-30 14:43:06,326 | INFO     | src.ingestion.news_fetcher | Fetching news for ETH-USD...
2026-03-30 14:43:30,598 | INFO     | src.ingestion.news_fetcher | Fetching news for GC=F...
2026-03-30 14:43:50,300 | INFO     | src.ingestion.news_fetcher | Saved 345 news articles → data\raw\news\headlines.csv
2026-03-30 14:43:50,302 | INFO     | phase1 | Step 3/5 — Fetching macro indicators from FRED...
2026-03-30 14:43:50,302 | INFO     | src.ingestion.news_fetcher | Fetching FRED: CPIAUCSL (US CPI (inflation))
2026-03-30 14:43:52,009 | INFO     | src.ingestion.news_fetcher |   ✓ 72 observations
2026-03-30 14:43:52,311 | INFO     | src.ingestion.news_fetcher | Fetching FRED: DFF (Fed Funds Rate (daily))
2026-03-30 14:43:53,477 | INFO     | src.ingestion.news_fetcher |   ✓ 2,192 observations
2026-03-30 14:43:53,779 | INFO     | src.ingestion.news_fetcher | Fetching FRED: T10Y2Y (10Y-2Y Treasury spread)
2026-03-30 14:43:54,989 | INFO     | src.ingestion.news_fetcher |   ✓ 1,501 observations
2026-03-30 14:43:55,290 | INFO     | src.ingestion.news_fetcher | Fetching FRED: DEXUSEU (USD/EUR Exchange Rate)
2026-03-30 14:43:56,436 | INFO     | src.ingestion.news_fetcher |   ✓ 1,498 observations
2026-03-30 14:43:56,738 | INFO     | src.ingestion.news_fetcher | Fetching FRED: DEXCHUS (USD/CNY Exchange Rate)
2026-03-30 14:43:57,955 | INFO     | src.ingestion.news_fetcher |   ✓ 1,498 observations
2026-03-30 14:43:58,256 | INFO     | src.ingestion.news_fetcher | Fetching FRED: GOLDAMGBD228NLBM (Gold Price London Fix)
2026-03-30 14:43:59,432 | WARNING  | src.ingestion.news_fetcher |   FRED HTTP error for GOLDAMGBD228NLBM: 400 Client Error: Bad Request for url: https://api.stlouisfed.org/fred/series/observations?series_id=GOLDAMGBD228NLBM&api_key=ff68a45463cb4d6e97b4788cdf544bda&file_type=json&observation_start=2019-01-01&observation_end=2024-12-31
2026-03-30 14:43:59,437 | WARNING  | src.ingestion.news_fetcher |   ✗ No data for GOLDAMGBD228NLBM — skipping
2026-03-30 14:43:59,773 | INFO     | src.ingestion.news_fetcher | Saved macro data (2192, 5) → macro_fred.parquet
2026-03-30 14:43:59,775 | INFO     | phase1 | Step 4/5 — Computing technical indicators...
2026-03-30 14:43:59,777 | INFO     | src.features.indicators | Computing features for EURUSD=X (1,564 rows)  [volume=no — forex]
2026-03-30 14:44:00,428 | INFO     | src.features.indicators |   ✓ 1,515 clean rows (49 dropped for indicator warm-up)
2026-03-30 14:44:00,447 | INFO     | src.features.indicators |   Saved → EURUSD_X_features.parquet  (29 features)
2026-03-30 14:44:00,448 | INFO     | src.features.indicators | Computing features for KES=X (1,564 rows)  [volume=no — forex]
2026-03-30 14:44:00,495 | INFO     | src.features.indicators |   ✓ 1,515 clean rows (49 dropped for indicator warm-up)
2026-03-30 14:44:00,513 | INFO     | src.features.indicators |   Saved → KES_X_features.parquet  (29 features)
2026-03-30 14:44:00,515 | INFO     | src.features.indicators | Computing features for BTC-USD (2,191 rows)  [volume=yes]
2026-03-30 14:44:00,603 | INFO     | src.features.indicators |   ✓ 2,142 clean rows (49 dropped for indicator warm-up)
2026-03-30 14:44:00,636 | INFO     | src.features.indicators |   Saved → BTC_USD_features.parquet  (29 features)
2026-03-30 14:44:00,637 | INFO     | src.features.indicators | Computing features for ETH-USD (2,191 rows)  [volume=yes]
2026-03-30 14:44:00,739 | INFO     | src.features.indicators |   ✓ 2,142 clean rows (49 dropped for indicator warm-up)
2026-03-30 14:44:00,782 | INFO     | src.features.indicators |   Saved → ETH_USD_features.parquet  (29 features)
2026-03-30 14:44:00,784 | INFO     | src.features.indicators | Feature engineering complete — 4/4 assets
2026-03-30 14:44:00,784 | INFO     | phase1 | Step 5/5 — Generating candlestick chart images...
2026-03-30 14:44:00,788 | INFO     | src.features.chart_generator | Generating 100 chart images for EURUSD=X...
2026-03-30 14:44:00,942 | INFO     | src.features.chart_generator |   ✓ 0 images saved → data\charts\EURUSD_X
2026-03-30 14:44:00,942 | INFO     | src.features.chart_generator |   Metadata → EURUSD_X_metadata.csv
2026-03-30 14:44:00,944 | INFO     | src.features.chart_generator |   Label balance (1d up): 46.0%
2026-03-30 14:44:00,948 | INFO     | src.features.chart_generator | Generating 100 chart images for KES=X...
2026-03-30 14:44:01,120 | INFO     | src.features.chart_generator |   ✓ 0 images saved → data\charts\KES_X
2026-03-30 14:44:01,121 | INFO     | src.features.chart_generator |   Metadata → KES_X_metadata.csv
2026-03-30 14:44:01,121 | INFO     | src.features.chart_generator |   Label balance (1d up): 51.0%
2026-03-30 14:44:01,125 | INFO     | src.features.chart_generator | Generating 100 chart images for BTC-USD...
2026-03-30 14:44:01,285 | INFO     | src.features.chart_generator |   ✓ 0 images saved → data\charts\BTC_USD
2026-03-30 14:44:01,285 | INFO     | src.features.chart_generator |   Metadata → BTC_USD_metadata.csv
2026-03-30 14:44:01,286 | INFO     | src.features.chart_generator |   Label balance (1d up): 62.0%
2026-03-30 14:44:01,291 | INFO     | src.features.chart_generator | Generating 100 chart images for ETH-USD...
2026-03-30 14:44:01,469 | INFO     | src.features.chart_generator |   ✓ 0 images saved → data\charts\ETH_USD
2026-03-30 14:44:01,471 | INFO     | src.features.chart_generator |   Metadata → ETH_USD_metadata.csv
2026-03-30 14:44:01,472 | INFO     | src.features.chart_generator |   Label balance (1d up): 54.0%
2026-03-30 14:44:01,473 | INFO     | phase1 | Phase 1 complete!
2026-03-30 16:15:54,131 | INFO     | phase1 | =======================================================
2026-03-30 16:15:54,133 | INFO     | phase1 | PHASE 1 — Data Pipeline & Feature Engineering
2026-03-30 16:15:54,133 | INFO     | phase1 | =======================================================
2026-03-30 16:15:54,133 | INFO     | phase1 | Step 1/5 — Downloading OHLCV price data...
2026-03-30 16:15:54,134 | INFO     | src.ingestion.downloader | Downloading EUR/USD (EURUSD=X)  [forex]
2026-03-30 16:16:24,207 | INFO     | src.ingestion.downloader |   ✓ EUR/USD: 1,564 daily | 17,241 hourly rows
2026-03-30 16:16:24,708 | INFO     | src.ingestion.downloader | Downloading USD/KES (KES=X)  [forex]
2026-03-30 16:16:27,663 | INFO     | src.ingestion.downloader |   ✓ USD/KES: 1,564 daily | 7,441 hourly rows
2026-03-30 16:16:28,165 | INFO     | src.ingestion.downloader | Downloading Bitcoin (BTC-USD)  [crypto]
2026-03-30 16:16:32,562 | INFO     | src.ingestion.downloader |   ✓ Bitcoin: 2,191 daily | 17,330 hourly rows
2026-03-30 16:16:33,063 | INFO     | src.ingestion.downloader | Downloading Ethereum (ETH-USD)  [crypto]
2026-03-30 16:16:37,320 | INFO     | src.ingestion.downloader |   ✓ Ethereum: 2,191 daily | 17,330 hourly rows
2026-03-30 16:16:37,822 | INFO     | src.ingestion.downloader | Downloading Gold (GC=F)  [gold]
2026-03-30 16:16:41,625 | INFO     | src.ingestion.downloader |   ✓ Gold: 1,509 daily | 13,706 hourly rows
2026-03-30 16:16:42,127 | INFO     | src.ingestion.downloader | Download complete — 5/5 assets
2026-03-30 16:16:42,128 | INFO     | phase1 | Step 2/5 — Fetching news headlines...
2026-03-30 16:16:42,130 | INFO     | src.ingestion.news_fetcher | Fetching news for EURUSD=X...
2026-03-30 16:17:00,731 | INFO     | src.ingestion.news_fetcher | Fetching news for KES=X...
2026-03-30 16:17:08,812 | INFO     | src.ingestion.news_fetcher | Fetching news for BTC-USD...
2026-03-30 16:17:29,642 | WARNING  | src.ingestion.news_fetcher | NewsAPI timeout for 'Bitcoin price' — retrying...
2026-03-30 16:17:50,594 | INFO     | src.ingestion.news_fetcher | Fetching news for ETH-USD...
2026-03-30 16:18:11,790 | INFO     | src.ingestion.news_fetcher | Fetching news for GC=F...
2026-03-30 16:18:44,372 | INFO     | src.ingestion.news_fetcher | Saved 344 news articles → data\raw\news\headlines.csv
2026-03-30 16:18:44,372 | INFO     | phase1 | Step 3/5 — Fetching macro indicators from FRED...
2026-03-30 16:18:44,373 | INFO     | src.ingestion.news_fetcher | Fetching FRED: CPIAUCSL (US CPI (inflation))
2026-03-30 16:18:45,827 | INFO     | src.ingestion.news_fetcher |   ✓ 72 observations
2026-03-30 16:18:46,129 | INFO     | src.ingestion.news_fetcher | Fetching FRED: DFF (Fed Funds Rate (daily))
2026-03-30 16:18:47,279 | INFO     | src.ingestion.news_fetcher |   ✓ 2,192 observations
2026-03-30 16:18:47,581 | INFO     | src.ingestion.news_fetcher | Fetching FRED: T10Y2Y (10Y-2Y Treasury spread)
2026-03-30 16:18:48,796 | INFO     | src.ingestion.news_fetcher |   ✓ 1,501 observations
2026-03-30 16:18:49,098 | INFO     | src.ingestion.news_fetcher | Fetching FRED: DEXUSEU (USD/EUR Exchange Rate)
2026-03-30 16:18:50,322 | INFO     | src.ingestion.news_fetcher |   ✓ 1,498 observations
2026-03-30 16:18:50,623 | INFO     | src.ingestion.news_fetcher | Fetching FRED: DEXCHUS (USD/CNY Exchange Rate)
2026-03-30 16:18:51,749 | INFO     | src.ingestion.news_fetcher |   ✓ 1,498 observations
2026-03-30 16:18:52,051 | INFO     | src.ingestion.news_fetcher | Fetching FRED: GOLDAMGBD228NLBM (Gold Price London Fix)
2026-03-30 16:18:53,270 | WARNING  | src.ingestion.news_fetcher |   FRED HTTP error for GOLDAMGBD228NLBM: 400 Client Error: Bad Request for url: https://api.stlouisfed.org/fred/series/observations?series_id=GOLDAMGBD228NLBM&api_key=ff68a45463cb4d6e97b4788cdf544bda&file_type=json&observation_start=2019-01-01&observation_end=2024-12-31
2026-03-30 16:18:53,274 | WARNING  | src.ingestion.news_fetcher |   ✗ No data for GOLDAMGBD228NLBM — skipping
2026-03-30 16:18:53,636 | INFO     | src.ingestion.news_fetcher | Saved macro data (2192, 5) → macro_fred.parquet
2026-03-30 16:18:53,637 | INFO     | phase1 | Step 4/5 — Computing technical indicators...
2026-03-30 16:18:53,639 | INFO     | src.features.indicators | Computing features for EURUSD=X (1,564 rows)  [volume=no — forex]
2026-03-30 16:18:58,355 | INFO     | src.features.indicators |   ✓ 1,515 clean rows (49 dropped for indicator warm-up)
2026-03-30 16:18:58,381 | INFO     | src.features.indicators |   Saved → EURUSD_X_features.parquet  (29 features)
2026-03-30 16:18:58,388 | INFO     | src.features.indicators | Computing features for KES=X (1,564 rows)  [volume=no — forex]
2026-03-30 16:18:58,442 | INFO     | src.features.indicators |   ✓ 1,515 clean rows (49 dropped for indicator warm-up)
2026-03-30 16:18:58,462 | INFO     | src.features.indicators |   Saved → KES_X_features.parquet  (29 features)
2026-03-30 16:18:58,463 | INFO     | src.features.indicators | Computing features for BTC-USD (2,191 rows)  [volume=yes]
2026-03-30 16:18:58,597 | INFO     | src.features.indicators |   ✓ 2,142 clean rows (49 dropped for indicator warm-up)
2026-03-30 16:18:58,636 | INFO     | src.features.indicators |   Saved → BTC_USD_features.parquet  (29 features)
2026-03-30 16:18:58,637 | INFO     | src.features.indicators | Computing features for ETH-USD (2,191 rows)  [volume=yes]
2026-03-30 16:18:58,693 | INFO     | src.features.indicators |   ✓ 2,142 clean rows (49 dropped for indicator warm-up)
2026-03-30 16:18:58,726 | INFO     | src.features.indicators |   Saved → ETH_USD_features.parquet  (29 features)
2026-03-30 16:18:58,727 | INFO     | src.features.indicators | Computing features for GC=F (1,509 rows)  [volume=yes]
2026-03-30 16:18:58,786 | INFO     | src.features.indicators |   ✓ 1,460 clean rows (49 dropped for indicator warm-up)
2026-03-30 16:18:58,812 | INFO     | src.features.indicators |   Saved → GC_F_features.parquet  (29 features)
2026-03-30 16:18:58,813 | INFO     | src.features.indicators | Feature engineering complete — 5/5 assets
2026-03-30 16:18:58,813 | INFO     | phase1 | Step 5/5 — Generating candlestick chart images...
2026-03-30 16:18:58,822 | INFO     | src.features.chart_generator | Generating 1,490 chart images for EURUSD=X...
2026-03-30 16:20:22,593 | INFO     | src.features.chart_generator |   ✓ 1,490 images saved → data\charts\EURUSD_X
2026-03-30 16:20:22,594 | INFO     | src.features.chart_generator |   Metadata → EURUSD_X_metadata.csv  (1,490 records)
2026-03-30 16:20:22,595 | INFO     | src.features.chart_generator |   Label balance (1d up): 49.3%
2026-03-30 16:20:22,602 | INFO     | src.features.chart_generator | Generating 1,490 chart images for KES=X...
2026-03-30 16:21:43,523 | INFO     | src.features.chart_generator |   ✓ 1,490 images saved → data\charts\KES_X
2026-03-30 16:21:43,524 | INFO     | src.features.chart_generator |   Metadata → KES_X_metadata.csv  (1,490 records)
2026-03-30 16:21:43,524 | INFO     | src.features.chart_generator |   Label balance (1d up): 54.7%
2026-03-30 16:21:43,532 | INFO     | src.features.chart_generator | Generating 2,117 chart images for BTC-USD...
2026-03-30 16:23:45,112 | INFO     | src.features.chart_generator |   ✓ 2,117 images saved → data\charts\BTC_USD
2026-03-30 16:23:45,112 | INFO     | src.features.chart_generator |   Metadata → BTC_USD_metadata.csv  (2,117 records)
2026-03-30 16:23:45,113 | INFO     | src.features.chart_generator |   Label balance (1d up): 51.3%
2026-03-30 16:23:45,119 | INFO     | src.features.chart_generator | Generating 2,117 chart images for ETH-USD...
2026-03-30 16:25:40,383 | INFO     | src.features.chart_generator |   ✓ 2,117 images saved → data\charts\ETH_USD
2026-03-30 16:25:40,384 | INFO     | src.features.chart_generator |   Metadata → ETH_USD_metadata.csv  (2,117 records)
2026-03-30 16:25:40,384 | INFO     | src.features.chart_generator |   Label balance (1d up): 52.0%
2026-03-30 16:25:40,390 | INFO     | src.features.chart_generator | Generating 1,435 chart images for GC=F...
2026-03-30 16:26:58,926 | INFO     | src.features.chart_generator |   ✓ 1,435 images saved → data\charts\GC_F
2026-03-30 16:26:58,927 | INFO     | src.features.chart_generator |   Metadata → GC_F_metadata.csv  (1,435 records)
2026-03-30 16:26:58,928 | INFO     | src.features.chart_generator |   Label balance (1d up): 54.7%
2026-03-30 16:26:58,929 | INFO     | phase1 | Phase 1 complete!
2026-03-30 16:28:30,951 | INFO     | phase1 | =======================================================
2026-03-30 16:28:30,952 | INFO     | phase1 | PHASE 1 — Data Pipeline & Feature Engineering
2026-03-30 16:28:30,952 | INFO     | phase1 | =======================================================
2026-03-30 16:28:30,953 | INFO     | phase1 | Step 1/5 — Downloading OHLCV price data...
2026-03-30 16:28:30,953 | INFO     | src.ingestion.downloader | Downloading EUR/USD (EURUSD=X)  [forex]
2026-03-30 16:28:41,835 | INFO     | src.ingestion.downloader |   ✓ EUR/USD: 1,564 daily | 17,241 hourly rows
2026-03-30 16:28:42,337 | INFO     | src.ingestion.downloader | Downloading USD/KES (KES=X)  [forex]
2026-03-30 16:28:46,471 | INFO     | src.ingestion.downloader |   ✓ USD/KES: 1,564 daily | 7,442 hourly rows
2026-03-30 16:28:46,972 | INFO     | src.ingestion.downloader | Downloading Bitcoin (BTC-USD)  [crypto]
2026-03-30 16:28:56,803 | INFO     | src.ingestion.downloader |   ✓ Bitcoin: 2,191 daily | 17,330 hourly rows
2026-03-30 16:28:57,304 | INFO     | src.ingestion.downloader | Downloading Ethereum (ETH-USD)  [crypto]
2026-03-30 16:29:17,390 | WARNING  | src.ingestion.downloader |   Attempt 1 failed for ETH-USD (daily): 'NoneType' object is not subscriptable — retrying in 2s
2026-03-30 16:29:39,445 | WARNING  | src.ingestion.downloader |   Attempt 2 failed for ETH-USD (daily): 'NoneType' object is not subscriptable — retrying in 4s
2026-03-30 16:30:20,415 | WARNING  | src.ingestion.downloader |   Attempt 1 failed for ETH-USD (hourly): 'NoneType' object is not subscriptable — retrying in 2s
2026-03-30 16:30:42,466 | WARNING  | src.ingestion.downloader |   Attempt 2 failed for ETH-USD (hourly): 'NoneType' object is not subscriptable — retrying in 4s
2026-03-30 16:31:06,508 | ERROR    | src.ingestion.downloader |   All 3 attempts failed for ETH-USD (hourly): 'NoneType' object is not subscriptable
2026-03-30 16:31:06,545 | INFO     | src.ingestion.downloader |   ✓ Ethereum: 2,191 daily | 0 hourly rows
2026-03-30 16:31:07,047 | INFO     | src.ingestion.downloader | Downloading Gold (GC=F)  [gold]
2026-03-30 16:31:11,785 | INFO     | src.ingestion.downloader |   ✓ Gold: 1,509 daily | 13,706 hourly rows
2026-03-30 16:31:12,286 | INFO     | src.ingestion.downloader | Download complete — 5/5 assets
2026-03-30 16:31:12,287 | INFO     | phase1 | Step 2/5 — Fetching news headlines...
2026-03-30 16:31:12,289 | INFO     | src.ingestion.news_fetcher | Fetching news for EURUSD=X...
2026-03-30 16:31:28,509 | INFO     | src.ingestion.news_fetcher | Fetching news for KES=X...
2026-03-30 16:31:38,518 | INFO     | src.ingestion.news_fetcher | Fetching news for BTC-USD...
2026-03-30 16:31:57,264 | INFO     | src.ingestion.news_fetcher | Fetching news for ETH-USD...
2026-03-30 16:32:38,490 | INFO     | src.ingestion.news_fetcher | Fetching news for GC=F...
2026-03-30 16:33:02,637 | INFO     | src.ingestion.news_fetcher | Saved 344 news articles → data\raw\news\headlines.csv
2026-03-30 16:33:02,638 | INFO     | phase1 | Step 3/5 — Fetching macro indicators from FRED...
2026-03-30 16:33:02,638 | INFO     | src.ingestion.news_fetcher | Fetching FRED: CPIAUCSL (US CPI (inflation))
2026-03-30 16:33:05,575 | INFO     | src.ingestion.news_fetcher |   ✓ 72 observations
2026-03-30 16:33:05,877 | INFO     | src.ingestion.news_fetcher | Fetching FRED: DFF (Fed Funds Rate (daily))
2026-03-30 16:33:08,402 | INFO     | src.ingestion.news_fetcher |   ✓ 2,192 observations
2026-03-30 16:33:08,703 | INFO     | src.ingestion.news_fetcher | Fetching FRED: T10Y2Y (10Y-2Y Treasury spread)
2026-03-30 16:33:17,941 | INFO     | src.ingestion.news_fetcher |   ✓ 1,501 observations
2026-03-30 16:33:18,242 | INFO     | src.ingestion.news_fetcher | Fetching FRED: DEXUSEU (USD/EUR Exchange Rate)
2026-03-30 16:33:34,088 | WARNING  | src.ingestion.news_fetcher |   FRED error for DEXUSEU: HTTPSConnectionPool(host='api.stlouisfed.org', port=443): Read timed out. (read timeout=15)
2026-03-30 16:33:34,090 | WARNING  | src.ingestion.news_fetcher |   ✗ No data for DEXUSEU — skipping
2026-03-30 16:33:34,392 | INFO     | src.ingestion.news_fetcher | Fetching FRED: DEXCHUS (USD/CNY Exchange Rate)
2026-03-30 16:33:36,103 | INFO     | src.ingestion.news_fetcher |   ✓ 1,498 observations
2026-03-30 16:33:36,405 | INFO     | src.ingestion.news_fetcher | Fetching FRED: GOLDAMGBD228NLBM (Gold Price London Fix)
2026-03-30 16:33:37,606 | WARNING  | src.ingestion.news_fetcher |   FRED HTTP error for GOLDAMGBD228NLBM: 400 Client Error: Bad Request for url: https://api.stlouisfed.org/fred/series/observations?series_id=GOLDAMGBD228NLBM&api_key=ff68a45463cb4d6e97b4788cdf544bda&file_type=json&observation_start=2019-01-01&observation_end=2024-12-31
2026-03-30 16:33:37,611 | WARNING  | src.ingestion.news_fetcher |   ✗ No data for GOLDAMGBD228NLBM — skipping
2026-03-30 16:33:37,947 | INFO     | src.ingestion.news_fetcher | Saved macro data (2192, 4) → macro_fred.parquet
2026-03-30 16:33:37,948 | INFO     | phase1 | Step 4/5 — Computing technical indicators...
2026-03-30 16:33:37,951 | INFO     | src.features.indicators | Computing features for EURUSD=X (1,564 rows)  [volume=no — forex]
2026-03-30 16:33:38,652 | INFO     | src.features.indicators |   ✓ 1,515 clean rows (49 dropped for indicator warm-up)
